ACARA ID,School Name,Suburb,Postcode,Type,Geolocation,Latitude,Longitude,BE Score,School Sector,Campus Type,Governing Body,ICSEA,Bottom SEA Quarter (%),Lower Middle SEA Quarter (%),Upper Middle SEA Quarter (%),Top SEA Quarter (%),Teaching Staff,Full Time Equivalent Teaching Staff,Non-Teaching Staff,Full Time Equivalent Non-Teaching Staff,Total Enrolments,Girls Enrolments,Boys Enrolments,Full Time Equivalent Enrolments,Indigenous Enrolments (%),Language Background Other Than English (%),State,cites/town,ICSEA Ratio
43057,Wongarbon Public School,Wongarbon,2831,Primary,Outer Regional,-32.3336,148.759,,Government,School Single Entity,Department of Education NSW,904.0,50.0,35.0,11.0,3.0,4.0,3.8,1.0,1.4,59.0,20.0,39.0,59.0,27.0,0.0,NSW,Sydney,Higher 
43058,Woodstock Public School,Woodstock,2793,Primary,Outer Regional,-33.7459,148.849,,Government,School Single Entity,Department of Education NSW,891.0,60.0,29.0,10.0,1.0,1.0,1.5,2.0,0.9,16.0,9.0,7.0,16.0,25.0,0.0,NSW,None,Higher 
43060,Wyangala Dam Public School,Wyangala,2808,Primary,Outer Regional,-33.967,148.947,,Government,School Single Entity,Department of Education NSW,,,,,,1.0,1.3,2.0,0.9,4.0,3.0,1.0,4.0,0.0,0.0,NSW,Woodstock,Higher 
42779,Jindabyne Central School,Jindabyne,2627,Combined,Outer Regional,-36.4167,148.619,81,Government,School Single Entity,Department of Education NSW,1030.0,16.0,35.0,31.0,17.0,54.0,61.8,12.0,11.5,856.0,396.0,460.0,856.0,2.0,9.0,NSW,None,Average
43062,Zig Zag Public School,Lithgow,2790,Primary,Inner Regional,-33.4661,150.183,72,Government,School Single Entity,Department of Education NSW,932.0,52.0,32.0,13.0,4.0,3.0,5.1,2.0,1.5,87.0,53.0,34.0,87.0,15.0,9.0,NSW,Jindabyne,Higher 
43127,St Joseph's Primary School,Adelong,2729,Primary,Inner Regional,-35.3135,148.067,75,Catholic,School Single Entity,Catholic Schools NSW,1026.0,14.0,33.0,34.0,18.0,7.0,4.7,3.0,1.2,43.0,16.0,27.0,43.0,7.0,2.0,NSW,Lithgow,Average
43128,"St Bernard's Primary School, Batemans Bay",Batehaven,2536,Primary,Inner Regional,-35.7391,150.206,,Catholic,School Single Entity,Catholic Schools NSW,1005.0,22.0,34.0,32.0,12.0,23.0,22.4,11.0,6.0,335.0,165.0,170.0,335.0,9.0,0.0,NSW,Adelong,Average
43129,St Mary's Primary School,Batlow,2730,Primary,Outer Regional,-35.5213,148.146,86,Catholic,School Single Entity,Catholic Schools NSW,987.0,26.0,36.0,26.0,13.0,9.0,6.0,5.0,2.1,53.0,25.0,28.0,53.0,11.0,8.0,NSW,None,Higher 
43131,St Joseph's Primary School,Bombala,2632,Primary,Outer Regional,-36.9064,149.236,,Catholic,School Single Entity,Catholic Schools NSW,1002.0,26.0,34.0,26.0,14.0,9.0,6.9,3.0,1.7,68.0,30.0,38.0,68.0,0.0,1.0,NSW,Batlow,Average
43132,St Joseph's Primary School,Boorowa,2586,Primary,Inner Regional,-34.4379,148.713,83,Catholic,School Single Entity,Catholic Schools NSW,1061.0,8.0,28.0,33.0,31.0,9.0,6.8,3.0,1.7,88.0,40.0,48.0,88.0,5.0,2.0,NSW,Bombala,Average
43133,St Bede's Primary School,Braidwood,2622,Primary,Inner Regional,-35.4418,149.799,80,Catholic,School Single Entity,Catholic Schools NSW,1037.0,14.0,31.0,34.0,22.0,13.0,10.1,4.0,2.0,134.0,59.0,75.0,134.0,4.0,3.0,NSW,Boorowa,Average
43134,St Patrick's Parish School,Cooma,2630,Combined,Inner Regional,-36.2381,149.126,88,Catholic,School Head Campus,Catholic Schools NSW,1028.0,15.0,34.0,33.0,18.0,25.0,19.5,9.0,5.1,233.0,115.0,118.0,232.5,6.0,7.0,NSW,Braidwood,Average
43135,Sacred Heart Central School,Cootamundra,2590,Combined,Inner Regional,-34.6346,148.031,,Catholic,School Single Entity,Catholic Schools NSW,1003.0,21.0,35.0,29.0,15.0,29.0,23.3,13.0,7.9,306.0,161.0,145.0,306.0,13.0,1.0,NSW,Cooma,Average
43136,St Mary's Primary School,Crookwell,2583,Primary,Inner Regional,-34.4631,149.47,,Catholic,School Single Entity,Catholic Schools NSW,1021.0,21.0,38.0,27.0,14.0,13.0,10.6,7.0,2.9,125.0,65.0,60.0,125.0,3.0,0.0,NSW,Cootamundra,Average
43138,Saints Peter and Paul's Primary School,Goulburn,2580,Primary,Inner Regional,-34.7593,149.702,81,Catholic,School Single Entity,Catholic Schools NSW,1024.0,20.0,31.0,31.0,18.0,19.0,15.1,7.0,3.4,224.0,112.0,112.0,224.0,5.0,0.0,NSW,Crookwell,Average
43140,St Joseph's Primary School,Grenfell,2810,Primary,Outer Regional,-33.8982,148.162,79,Catholic,School Single Entity,Catholic Schools NSW,1062.0,17.0,22.0,25.0,35.0,5.0,5.0,2.0,0.4,42.0,18.0,24.0,42.0,0.0,2.0,NSW,Goulburn,Average
43141,St Patrick's Primary School,Gundagai,2722,Primary,Inner Regional,-35.064,148.108,,Catholic,School Single Entity,Catholic Schools NSW,1013.0,25.0,35.0,27.0,12.0,7.0,5.8,3.0,1.4,76.0,38.0,38.0,76.0,0.0,4.0,NSW,Grenfell,Average
43142,St Francis Xavier's Primary School,Lake Cargelligo,2672,Primary,Remote,-33.2965,146.369,,Catholic,School Single Entity,Catholic Schools NSW,902.0,44.0,29.0,18.0,10.0,5.0,4.5,7.0,3.4,43.0,20.0,23.0,43.0,42.0,2.0,NSW,Gundagai,Higher 
43143,St Mary's Primary School,Moruya,2537,Primary,Inner Regional,-35.91,150.08,78,Catholic,School Single Entity,Catholic Schools NSW,967.0,32.0,34.0,28.0,7.0,18.0,16.1,5.0,3.8,248.0,123.0,125.0,248.0,15.0,2.0,NSW,Lake Cargelligo,Higher 
43149,Mt Carmel School,Yass,2582,Primary,Inner Regional,-34.8419,148.909,,Catholic,School Single Entity,Catholic Schools NSW,1062.0,8.0,25.0,38.0,29.0,23.0,20.0,7.0,4.4,320.0,165.0,155.0,320.0,2.0,1.0,NSW,Moruya,Average
43433,Holy Family Catholic Primary School,Menai,2234,Primary,Major Cities,-34.0182,151.021,93,Catholic,School Single Entity,Catholic Schools NSW,1086.0,5.0,22.0,38.0,35.0,49.0,39.4,16.0,8.5,774.0,362.0,412.0,774.0,1.0,31.0,NSW,Yass,Average
43155,St Michael's Primary School,Baulkham Hills,2153,Primary,Major Cities,-33.7436,150.98,,Catholic,School Single Entity,Catholic Schools NSW,1098.0,4.0,18.0,35.0,42.0,45.0,38.0,12.0,8.0,768.0,360.0,408.0,768.0,1.0,37.0,NSW,Sydney,Average
43182,St Andrews Primary School,Marayong,2148,Primary,Major Cities,-33.7492,150.889,87,Catholic,School Single Entity,Catholic Schools NSW,1067.0,11.0,25.0,35.0,29.0,40.0,33.6,9.0,5.7,637.0,306.0,331.0,637.0,0.0,68.0,NSW,Sydney,Average
43166,Trinity Catholic Primary School,Kemps Creek,2759,Primary,Major Cities,-33.8319,150.789,,Catholic,School Single Entity,Catholic Schools NSW,1022.0,21.0,33.0,32.0,14.0,21.0,19.0,8.0,4.0,238.0,120.0,118.0,238.0,4.0,41.0,NSW,Sydney,Average
43408,St John Vianney Catholic Primary School,Greenacre,2190,Primary,Major Cities,-33.9038,151.059,85,Catholic,School Single Entity,Catholic Schools NSW,1028.0,22.0,33.0,29.0,16.0,21.0,16.7,7.0,3.6,254.0,122.0,132.0,254.0,0.0,89.0,NSW,Sydney,Average
43423,St Francis Xavier's Catholic Primary School,Lurnea,2170,Primary,Major Cities,-33.933,150.9,94,Catholic,School Single Entity,Catholic Schools NSW,1042.0,19.0,29.0,29.0,23.0,22.0,18.0,11.0,5.8,349.0,177.0,172.0,349.0,2.0,53.0,NSW,Sydney,Average
43367,St Felix Catholic Primary School,Bankstown,2200,Primary,Major Cities,-33.9067,151.036,98,Catholic,School Single Entity,Catholic Schools NSW,1061.0,14.0,23.0,37.0,26.0,32.0,26.0,17.0,7.9,500.0,254.0,246.0,500.0,0.0,92.0,NSW,Sydney,Average
43403,Our Lady of the Rosary Catholic Primary School,Fairfield,2165,Primary,Major Cities,-33.8728,150.959,91,Catholic,School Single Entity,Catholic Schools NSW,1016.0,29.0,29.0,26.0,16.0,39.0,32.9,24.0,12.7,660.0,325.0,335.0,660.0,0.0,96.0,NSW,Sydney,Average
43253,Sacred Heart Catholic Primary School,Pymble,2073,Primary,Major Cities,-33.7402,151.138,90,Catholic,School Single Entity,Catholic Schools NSW,1184.0,0.0,3.0,15.0,82.0,21.0,14.9,8.0,3.7,293.0,157.0,136.0,293.0,0.0,23.0,NSW,Sydney,Average
43455,St Finbar's Primary School,Sans Souci,2219,Primary,Major Cities,-33.9925,151.129,88,Catholic,School Single Entity,Catholic Schools NSW,1063.0,8.0,28.0,38.0,26.0,15.0,10.6,7.0,4.0,202.0,104.0,98.0,202.0,2.0,68.0,NSW,Sydney,Average
43422,All Saints Catholic College,Liverpool,2170,Combined,Major Cities,-33.9191,150.926,,Catholic,School Single Entity,Catholic Schools NSW,1047.0,16.0,25.0,34.0,24.0,39.0,33.2,15.0,8.2,617.0,314.0,303.0,617.0,1.0,90.0,NSW,Sydney,Average
43384,Blessed Sacrament Catholic Primary School,Clifton Gardens,2088,Primary,Major Cities,-33.8351,151.245,,Catholic,School Single Entity,Catholic Schools NSW,1207.0,0.0,1.0,10.0,89.0,14.0,10.1,6.0,2.7,140.0,78.0,62.0,140.0,1.0,22.0,NSW,Sydney,Higher 
43366,Fr John Therry Catholic Primary School Balmain-Rozelle,Balmain,2041,Primary,Major Cities,-33.8589,151.184,,Catholic,School Single Entity,Catholic Schools NSW,1157.0,1.0,6.0,21.0,72.0,25.0,20.7,9.0,4.8,354.0,181.0,173.0,354.0,0.0,23.0,NSW,Sydney,Average
43391,Holy Innocents' Catholic Primary School,Croydon,2132,Primary,Major Cities,-33.8762,151.114,,Catholic,School Single Entity,Catholic Schools NSW,1093.0,9.0,19.0,27.0,45.0,17.0,12.3,6.0,2.8,164.0,88.0,76.0,164.0,1.0,52.0,NSW,Sydney,Average
43456,Immaculate Heart of Mary Catholic Primary School,Sefton,2162,Primary,Major Cities,-33.8869,151.009,,Catholic,School Single Entity,Catholic Schools NSW,1038.0,20.0,28.0,35.0,18.0,22.0,20.1,11.0,5.6,373.0,189.0,184.0,373.0,1.0,71.0,NSW,Sydney,Average
43376,John the Baptist Catholic Primary School,Bonnyrigg Heights,2177,Primary,Major Cities,-33.8873,150.864,,Catholic,School Single Entity,Catholic Schools NSW,1056.0,13.0,28.0,35.0,24.0,49.0,41.8,16.0,8.6,843.0,412.0,431.0,843.0,1.0,76.0,NSW,Sydney,Average
43411,Marion Catholic Primary School,Horsley Park,2164,Primary,Major Cities,-33.8412,150.851,,Catholic,School Single Entity,Catholic Schools NSW,1051.0,12.0,30.0,40.0,19.0,16.0,11.8,7.0,3.1,203.0,100.0,103.0,203.0,0.0,54.0,NSW,Sydney,Average
43383,Our Lady of Fatima Catholic Primary School,Caringbah,2229,Primary,Major Cities,-34.0457,151.122,,Catholic,School Single Entity,Catholic Schools NSW,1103.0,3.0,16.0,34.0,46.0,35.0,27.9,14.0,6.4,608.0,298.0,310.0,608.0,2.0,10.0,NSW,Sydney,Average
43416,Our Lady of Fatima Catholic Primary School,Kingsgrove,2208,Primary,Major Cities,-33.9421,151.104,,Catholic,School Single Entity,Catholic Schools NSW,1105.0,6.0,15.0,34.0,46.0,26.0,21.2,12.0,6.3,443.0,261.0,182.0,443.0,1.0,89.0,NSW,Sydney,Average
43377,Our Lady of Mt Carmel Catholic Primary School Mount Pritchard,Bonnyrigg,2177,Primary,Major Cities,-33.8936,150.899,,Catholic,School Single Entity,Catholic Schools NSW,1041.0,20.0,30.0,29.0,22.0,49.0,42.1,17.0,9.3,780.0,378.0,402.0,780.0,1.0,87.0,NSW,Sydney,Average
43447,Our Lady of the Sacred Heart Catholic Primary School,Randwick,2031,Primary,Major Cities,-33.9157,151.242,,Catholic,School Single Entity,Catholic Schools NSW,1168.0,0.0,5.0,21.0,74.0,29.0,25.0,11.0,5.0,434.0,233.0,201.0,434.0,0.0,16.0,NSW,Sydney,Average
43406,Our Lady Queen of Peace Catholic Primary School,Gladesville,2111,Primary,Major Cities,-33.8263,151.127,,Catholic,School Single Entity,Catholic Schools NSW,1126.0,4.0,16.0,26.0,54.0,17.0,10.6,7.0,2.8,140.0,64.0,76.0,140.0,0.0,54.0,NSW,Sydney,Average
43381,Sacred Heart Catholic School,Cabramatta,2166,Primary,Major Cities,-33.8905,150.937,,Catholic,School Single Entity,Catholic Schools NSW,1007.0,32.0,30.0,25.0,13.0,39.0,32.4,13.0,7.8,571.0,268.0,303.0,571.0,0.0,97.0,NSW,Sydney,Average
43337,St John's Catholic Primary School,Dapto,2530,Primary,Major Cities,-34.4933,150.799,,Catholic,School Single Entity,Catholic Schools NSW,1028.0,19.0,37.0,29.0,15.0,43.0,33.8,21.0,12.5,603.0,284.0,319.0,603.0,4.0,6.0,NSW,Sydney,Average
43431,St Agnes' Catholic Primary School,Matraville,2036,Primary,Major Cities,-33.9589,151.232,,Catholic,School Single Entity,Catholic Schools NSW,1055.0,11.0,26.0,36.0,28.0,13.0,10.4,6.0,3.1,167.0,88.0,79.0,167.0,9.0,49.0,NSW,Wollongong City Council,Average
43427,St Aidan's Catholic Primary School,Maroubra Junction,2035,Primary,Major Cities,-33.9419,151.242,,Catholic,School Single Entity,Catholic Schools NSW,1112.0,2.0,15.0,31.0,52.0,17.0,12.0,5.0,2.1,207.0,107.0,100.0,207.0,4.0,43.0,NSW,Sydney,Average
43388,St Ambrose Catholic Primary School,Concord West,2138,Primary,Major Cities,-33.8498,151.087,,Catholic,School Single Entity,Catholic Schools NSW,1135.0,3.0,10.0,28.0,59.0,26.0,20.3,13.0,6.8,417.0,194.0,223.0,417.0,1.0,39.0,NSW,Sydney,Average
43461,St Anne's Catholic Primary School,Strathfield South,2136,Primary,Major Cities,-33.8924,151.078,,Catholic,School Single Entity,Catholic Schools NSW,1063.0,9.0,29.0,37.0,25.0,15.0,10.1,7.0,2.7,106.0,59.0,47.0,106.0,0.0,62.0,NSW,Sydney,Average
43409,St Catherine Labouré Catholic Primary School,Gymea,2227,Primary,Major Cities,-34.0371,151.084,,Catholic,School Single Entity,Catholic Schools NSW,1091.0,4.0,21.0,38.0,37.0,33.0,27.8,9.0,5.0,560.0,262.0,298.0,560.0,1.0,12.0,NSW,Sydney,Average
43454,St Charles Catholic Primary School,Ryde,2112,Primary,Major Cities,-33.8183,151.114,,Catholic,School Single Entity,Catholic Schools NSW,1113.0,5.0,16.0,29.0,50.0,32.0,25.4,12.0,5.7,515.0,264.0,251.0,515.0,0.0,45.0,NSW,Sydney,Average
43357,St Therese Catholic Primary School,West Wollongong,2500,Primary,Major Cities,-34.4259,150.871,,Catholic,School Single Entity,Catholic Schools NSW,1073.0,8.0,23.0,34.0,34.0,24.0,19.6,12.0,6.4,377.0,205.0,172.0,377.0,1.0,16.0,NSW,Sydney,Average
43392,St Francis Xavier Catholic School Ashbury,Croydon Park,2133,Primary,Major Cities,-33.8967,151.114,,Catholic,School Single Entity,Catholic Schools NSW,1100.0,5.0,19.0,35.0,41.0,25.0,19.8,9.0,4.0,343.0,183.0,160.0,343.0,0.0,64.0,NSW,Wollongong City Council,Average
43363,St Vincent's Catholic Primary School,Ashfield,2131,Primary,Major Cities,-33.886,151.126,,Catholic,School Single Entity,Catholic Schools NSW,1068.0,12.0,22.0,32.0,33.0,26.0,17.7,6.0,3.3,245.0,112.0,133.0,245.0,3.0,88.0,NSW,Sydney,Average
43365,St Joseph the Worker Catholic Primary School,Auburn South,2144,Primary,Major Cities,-33.8649,151.025,,Catholic,School Single Entity,Catholic Schools NSW,1035.0,23.0,27.0,30.0,20.0,14.0,10.4,5.0,2.3,107.0,51.0,56.0,107.0,0.0,72.0,NSW,Sydney,Average
43446,St Jerome's Catholic Primary School,Punchbowl,2196,Primary,Major Cities,-33.9274,151.055,,Catholic,School Single Entity,Catholic Schools NSW,989.0,34.0,33.0,25.0,8.0,19.0,14.6,10.0,5.6,233.0,124.0,109.0,233.0,2.0,77.0,NSW,Sydney,Higher 
43410,St Joan of Arc Catholic Primary School,Haberfield,2045,Primary,Major Cities,-33.8794,151.14,,Catholic,School Single Entity,Catholic Schools NSW,1081.0,9.0,21.0,33.0,37.0,21.0,16.1,7.0,2.9,244.0,138.0,106.0,244.0,2.0,64.0,NSW,Sydney,Average
43380,St Thomas More's Catholic School,Brighton-Le-Sands,2216,Primary,Major Cities,-33.9583,151.151,,Catholic,School Single Entity,Catholic Schools NSW,1089.0,6.0,22.0,35.0,37.0,16.0,11.4,7.0,2.9,195.0,97.0,98.0,195.0,0.0,61.0,NSW,Sydney,Average
43387,St Mary's Catholic Primary School,Concord,2137,Primary,Major Cities,-33.8679,151.103,,Catholic,School Single Entity,Catholic Schools NSW,1105.0,4.0,16.0,34.0,46.0,29.0,21.9,11.0,6.0,428.0,216.0,212.0,428.0,1.0,61.0,NSW,Sydney,Average
43394,St Therese's Catholic Primary School,Denistone,2122,Primary,Major Cities,-33.7973,151.094,,Catholic,School Single Entity,Catholic Schools NSW,1093.0,7.0,17.0,34.0,42.0,14.0,10.9,6.0,2.9,142.0,75.0,67.0,142.0,1.0,49.0,NSW,Sydney,Average
43395,St Mark's Catholic Primary School,Drummoyne,2047,Primary,Major Cities,-33.8556,151.154,,Catholic,School Single Entity,Catholic Schools NSW,1143.0,2.0,8.0,27.0,63.0,25.0,18.7,6.0,3.2,321.0,166.0,155.0,321.0,0.0,45.0,NSW,Sydney,Average
43450,St Luke's Catholic Primary School,Revesby,2212,Primary,Major Cities,-33.9457,151.017,,Catholic,School Single Entity,Catholic Schools NSW,1080.0,9.0,21.0,34.0,36.0,39.0,29.7,14.0,7.2,591.0,316.0,275.0,591.0,1.0,57.0,NSW,Sydney,Average
43426,St Mary - St Joseph Catholic Primary School,Maroubra,2035,Primary,Major Cities,-33.9473,151.252,,Catholic,School Single Entity,Catholic Schools NSW,1109.0,5.0,15.0,28.0,53.0,22.0,19.1,7.0,3.7,352.0,178.0,174.0,352.0,4.0,13.0,NSW,Sydney,Average
43440,St Mary's Catholic Primary School,North Sydney,2060,Primary,Major Cities,-33.8327,151.208,,Catholic,School Single Entity,Catholic Schools NSW,1201.0,0.0,1.0,11.0,87.0,30.0,24.0,10.0,6.2,438.0,230.0,208.0,438.0,0.0,14.0,NSW,Sydney,Higher 
43402,St Mary's Catholic Primary School,Erskineville,2043,Primary,Major Cities,-33.9002,151.188,,Catholic,School Single Entity,Catholic Schools NSW,1151.0,3.0,6.0,21.0,70.0,13.0,10.4,7.0,3.6,202.0,109.0,93.0,202.0,4.0,44.0,NSW,Sydney,Average
43419,St Michael's Catholic Primary School,Lane Cove,2066,Primary,Major Cities,-33.819,151.17,,Catholic,School Single Entity,Catholic Schools NSW,1179.0,0.0,3.0,19.0,78.0,34.0,25.7,15.0,7.7,522.0,248.0,274.0,522.0,0.0,15.0,NSW,Sydney,Average
43418,St Therese's Catholic Primary School,Lakemba,2195,Primary,Major Cities,-33.9163,151.078,,Catholic,School Single Entity,Catholic Schools NSW,1018.0,27.0,32.0,28.0,14.0,16.0,13.0,8.0,4.0,191.0,95.0,96.0,191.0,1.0,85.0,NSW,Sydney,Average
43434,St Therese Catholic Primary School,Miller,2168,Primary,Major Cities,-33.9203,150.88672,,Catholic,School Single Entity,Catholic Schools NSW,951.0,48.0,31.0,16.0,5.0,27.0,23.0,12.0,5.0,256.0,111.0,145.0,256.0,11.0,76.0,NSW,Sydney,Higher 
43464,St Mary's Cathedral College,Sydney,2000,Combined,Major Cities,-33.8713,151.214,93,Catholic,School Single Entity,Catholic Schools NSW,1101.0,6.0,16.0,32.0,46.0,59.0,57.2,16.0,11.8,781.0,0.0,781.0,781.0,1.0,39.0,NSW,Sydney,Average
43465,Sacred Heart Catholic Primary School,Villawood,2163,Primary,Major Cities,-33.8891,150.976,99,Catholic,School Single Entity,Catholic Schools NSW,1024.0,27.0,30.0,25.0,18.0,16.0,12.1,10.0,4.4,157.0,77.0,80.0,157.0,0.0,90.0,NSW,Sydney,Average
43466,Our Lady of Mount Carmel Catholic Primary School,Waterloo,2017,Primary,Major Cities,-33.8989,151.204,75,Catholic,School Single Entity,Catholic Schools NSW,857.0,53.0,23.0,19.0,5.0,14.0,11.9,8.0,4.2,81.0,36.0,45.0,81.0,59.0,22.0,NSW,Sydney,Higher 
43467,St Charles' Primary School,Waverley,2024,Primary,Major Cities,-33.8996,151.253,,Catholic,School Single Entity,Catholic Schools NSW,1154.0,1.0,7.0,23.0,69.0,23.0,17.7,9.0,4.2,321.0,165.0,156.0,321.0,2.0,13.0,NSW,Sydney,Average
43468,St Francis de Sales Catholic Primary School,Woolooware,2230,Primary,Major Cities,-34.0522,151.143,92,Catholic,School Single Entity,Catholic Schools NSW,1106.0,2.0,16.0,38.0,44.0,15.0,10.2,9.0,3.2,175.0,84.0,91.0,175.0,0.0,11.0,NSW,Sydney,Average
43469,Christ the King Catholic School Bass Hill,Yagoona,2199,Primary,Major Cities,-33.9061,151.013,,Catholic,School Single Entity,Catholic Schools NSW,1031.0,20.0,32.0,34.0,14.0,17.0,12.4,7.0,3.5,201.0,98.0,103.0,201.0,1.0,55.0,NSW,Sydney,Average
43470,St Catherine of Siena Catholic Primary School,Prestons,2170,Primary,Major Cities,-33.9526,150.869,93,Catholic,School Single Entity,Catholic Schools NSW,1078.0,9.0,23.0,36.0,33.0,39.0,30.9,13.0,8.3,614.0,308.0,306.0,614.0,1.0,34.0,NSW,Sydney,Average
43502,Holy Spirit Catholic Primary School,Carnes Hill,2171,Primary,Major Cities,-33.9394,150.844,91,Catholic,School Single Entity,Catholic Schools NSW,1058.0,13.0,28.0,36.0,24.0,37.0,31.4,16.0,7.2,642.0,316.0,326.0,642.0,0.0,55.0,NSW,Sydney,Average
43503,St Christopher's Catholic Primary School,Holsworthy,2173,Primary,Major Cities,-33.9524,150.951,94,Catholic,School Single Entity,Catholic Schools NSW,1092.0,6.0,18.0,33.0,43.0,39.0,30.0,12.0,6.8,547.0,270.0,277.0,547.0,3.0,36.0,NSW,Sydney,Average
43505,St Joseph's Primary School,Alstonville,2477,Primary,Inner Regional,-28.8387,153.437,81,Catholic,School Single Entity,Catholic Schools NSW,1052.0,16.0,27.0,31.0,27.0,16.0,12.3,11.0,5.0,168.0,73.0,95.0,168.0,3.0,2.0,NSW,Sydney,Average
43505,St Joseph's Primary School,Alstonville,2477,Primary,Inner Regional,-28.8387,153.437,80,Catholic,School Single Entity,Catholic Schools NSW,1052.0,16.0,27.0,31.0,27.0,16.0,12.3,11.0,5.0,168.0,73.0,95.0,168.0,3.0,2.0,NSW,Alstonville,Average
43506,St Francis Xavier Primary School,Ballina,2478,Primary,Inner Regional,-28.8684,153.564,89,Catholic,School Single Entity,Catholic Schools NSW,1037.0,16.0,32.0,30.0,22.0,26.0,21.3,17.0,10.5,360.0,186.0,174.0,360.0,6.0,5.0,NSW,Alstonville,Average
43507,Mary Help of Christians Primary School Sawtell,Toormina,2452,Primary,Inner Regional,-30.3582,153.084,,Catholic,School Single Entity,Catholic Schools NSW,1039.0,14.0,29.0,35.0,23.0,30.0,25.4,22.0,14.8,428.0,233.0,195.0,428.0,6.0,4.0,NSW,Ballina,Average
43508,St Mary's Primary School,Bellingen,2454,Primary,Outer Regional,-30.4557,152.898,87,Catholic,School Single Entity,Catholic Schools NSW,1033.0,17.0,30.0,33.0,20.0,11.0,10.2,12.0,5.5,111.0,44.0,67.0,111.0,5.0,2.0,NSW,Toormina,Average
43509,St Mary's Primary School,Bowraville,2449,Primary,Outer Regional,-30.6508,152.851,,Catholic,School Single Entity,Catholic Schools NSW,840.0,61.0,27.0,12.0,0.0,6.0,5.4,10.0,7.1,42.0,18.0,24.0,42.0,57.0,0.0,NSW,Bellingen,Higher 
43510,St Finbarr's Primary School,Byron Bay,2481,Primary,Inner Regional,-28.6656,153.616,91,Catholic,School Single Entity,Catholic Schools NSW,1096.0,4.0,20.0,31.0,46.0,17.0,15.0,13.0,7.6,260.0,139.0,121.0,260.0,2.0,2.0,NSW,Bowraville,Average
43511,St Mary's Primary School,Casino,2470,Primary,Inner Regional,-28.862,153.045,80,Catholic,School Single Entity,Catholic Schools NSW,976.0,36.0,37.0,21.0,6.0,30.0,27.6,19.0,12.0,502.0,242.0,260.0,502.0,10.0,1.0,NSW,Byron Bay,Higher 
43512,St Augustine's Primary School,Coffs Harbour,2450,Primary,Inner Regional,-30.301,153.113,72,Catholic,School Single Entity,Catholic Schools NSW,1047.0,14.0,28.0,32.0,25.0,47.0,40.6,26.0,18.0,719.0,355.0,364.0,719.0,5.0,11.0,NSW,Casino,Average
43513,St Joseph's Primary School,Coraki,2471,Primary,Inner Regional,-28.9893,153.286,73,Catholic,School Single Entity,Catholic Schools NSW,932.0,42.0,35.0,20.0,2.0,8.0,6.2,7.0,3.9,59.0,29.0,30.0,59.0,24.0,0.0,NSW,Coffs Harbour,Higher 
43513,St Joseph's Primary School,Coraki,2471,Primary,Inner Regional,-28.9893,153.286,81,Catholic,School Single Entity,Catholic Schools NSW,932.0,42.0,35.0,20.0,2.0,8.0,6.2,7.0,3.9,59.0,29.0,30.0,59.0,24.0,0.0,NSW,None,Higher 
