ACARA ID,School Name,Suburb,Postcode,Type,Geolocation,Latitude,Longitude,BE Score,School Sector,Campus Type,Governing Body,ICSEA,Bottom SEA Quarter (%),Lower Middle SEA Quarter (%),Upper Middle SEA Quarter (%),Top SEA Quarter (%),Teaching Staff,Full Time Equivalent Teaching Staff,Non-Teaching Staff,Full Time Equivalent Non-Teaching Staff,Total Enrolments,Girls Enrolments,Boys Enrolments,Full Time Equivalent Enrolments,Indigenous Enrolments (%),Language Background Other Than English (%),State
43918,Yanginanook School,Belrose,2085,Combined,Major Cities,-33.7124,151.214,,Independent,School Single Entity,Association of Independent Schools of New South Wales,1087,13,15,24,49,6,3.3,3,1,37,23,14,37,8,13,NSW
43919,Al Amanah College,Liverpool,2170,Combined,Major Cities,-33.929,150.922,79,Independent,School Head Campus,Association of Independent Schools of New South Wales,1013,31,26,27,16,74,69.7,24,21.8,890,435,455,890,0,97,NSW
43920,Kambala,Rose Bay,2029,Combined,Major Cities,-33.8656,151.272,99,Independent,School Head Campus,Association of Independent Schools of New South Wales,1140,1,3,16,80,121,109.6,83,63.7,972,972,0,972,1,6,NSW
43923,The Scots School Albury,Albury,2640,Combined,Inner Regional,-36.0729,146.927,95,Independent,School Single Entity,Association of Independent Schools of New South Wales,1135,3,9,26,62,54,47.6,36,28.9,437,224,213,436.9,0,10,NSW
43924,Southern Highlands Christian School,Bowral,2576,Combined,Inner Regional,-34.5037,150.44,86,Independent,School Single Entity,Association of Independent Schools of New South Wales,1061,13,28,31,28,37,30.3,16,12,363,179,184,362.1,2,6,NSW
43926,St Euphemia College,Bankstown,2200,Combined,Major Cities,-33.9187,151.039,86,Independent,School Single Entity,Association of Independent Schools of New South Wales,,,,,,62,53.9,11,8.8,600,286,314,600,0,19,NSW
43928,St George Christian School,Hurstville,2220,Combined,Major Cities,-33.9723,151.111,96,Independent,School Head Campus,Association of Independent Schools of New South Wales,1143,1,10,25,63,84,66.9,46,31.3,785,338,447,785,1,39,NSW
43929,William Carey Christian School,Prestons,2170,Combined,Major Cities,-33.949,150.851,92,Independent,School Single Entity,Association of Independent Schools of New South Wales,1090,7,19,33,40,111,98.2,76,51.4,1139,553,586,1139,1,55,NSW
43931,St Philip's Christian College - Waratah,Waratah,2298,Combined,Major Cities,-32.9042,151.723,92,Independent,School Single Entity,Association of Independent Schools of New South Wales,1111,3,12,30,54,111,96.2,61,39.1,1304,640,664,1304,1,7,NSW
43934,International Grammar School,Ultimo,2007,Combined,Major Cities,-33.8817,151.195,96,Independent,School Single Entity,Association of Independent Schools of New South Wales,1167,1,5,18,76,114,107,43,37.6,1186,544,642,1186,2,33,NSW
43935,Wyong Christian Community School,Wyong,2259,Combined,Major Cities,-33.2775,151.415,85,Independent,School Single Entity,Association of Independent Schools of New South Wales,1046,16,29,32,23,58,53.9,28,21.3,736,379,357,736,1,4,NSW
43936,Macarthur Adventist College,Macquarie Fields,2564,Combined,Major Cities,-33.9835,150.885,77,Independent,School Single Entity,Association of Independent Schools of New South Wales,1018,24,30,30,16,47,41.2,20,13.4,608,301,307,608,5,76,NSW
43937,Australian Islamic College of Sydney,Mount Druitt,2770,Combined,Major Cities,-33.759,150.83,91,Independent,School Single Entity,Association of Independent Schools of New South Wales,1046,23,20,29,27,78,75.7,17,17,1182,585,597,1182,0,98,NSW
43938,Penrith Anglican College,Orchard Hills,2748,Combined,Major Cities,-33.79538,150.7075,93,Independent,School Single Entity,Association of Independent Schools of New South Wales,1095,5,19,34,42,90,83,39,32.5,971,457,514,971,2,14,NSW
43939,Ravenswood School for Girls,Gordon,2072,Combined,Major Cities,-33.76,151.156,98,Independent,School Head Campus,Association of Independent Schools of New South Wales,1177,0,4,17,79,158,144,91,78.3,1268,1268,0,1268,0,26,NSW
43940,"Australian International Academy, Sydney, Strathfield Campus",Strathfield,2135,Combined,Major Cities,-33.8929,151.089,86,Independent,School Single Entity,Association of Independent Schools of New South Wales,1083,12,18,30,40,43,42.3,10,10,452,207,245,452,0,100,NSW
43941,SCEGGS Darlinghurst,Darlinghurst,2010,Combined,Major Cities,-33.876,151.219,99,Independent,School Single Entity,Association of Independent Schools of New South Wales,1207,1,1,10,88,129,116.3,59,52.9,930,930,0,930,1,16,NSW
43944,The Illawarra Grammar School,Wollongong West,2500,Combined,Major Cities,-34.4281,150.871,95,Independent,School Single Entity,Association of Independent Schools of New South Wales,1156,2,7,20,71,97,89.5,48,43.1,777,371,406,777,2,19,NSW
43945,Central Coast Grammar School,Erina Heights,2260,Combined,Major Cities,-33.4257,151.399,97,Independent,School Single Entity,Association of Independent Schools of New South Wales,1151,2,8,24,66,119,112.8,60,49.7,1282,640,642,1281.2,1,14,NSW
43946,Al Zahra College,Arncliffe,2205,Combined,Major Cities,-33.9337,151.148,84,Independent,School Single Entity,Association of Independent Schools of New South Wales,1014,29,31,25,15,47,43.1,8,6.3,472,243,229,472,0,91,NSW
43947,Wycliffe Christian School,Warrimoo,2774,Combined,Major Cities,-33.7207,150.615,90,Independent,School Single Entity,Christian Education National,1117,3,12,34,51,36,29.1,17,10,328,142,186,328,0,2,NSW
43949,Macarthur Anglican School,Cobbitty,2570,Combined,Major Cities,-34.0138,150.719,97,Independent,School Single Entity,Association of Independent Schools of New South Wales,1118,5,11,31,53,79,72.4,44,31.8,848,438,410,848,1,21,NSW
43950,Rissalah College,Lakemba,2195,Combined,Major Cities,-33.9148,151.073,,Independent,School Single Entity,Association of Independent Schools of New South Wales,1044,19,25,35,21,29,28.6,20,18.1,542,279,263,542,0,98,NSW
43951,Heritage College Lake Macquarie,Morisset,2264,Combined,Major Cities,-33.09854,151.50746,85,Independent,School Single Entity,Association of Independent Schools of New South Wales,1011,25,39,27,10,26,20,9,5.1,253,114,139,253,4,0,NSW
43952,Al-Faisal College,Auburn,2144,Combined,Major Cities,-33.8548,151.032,97,Independent,School Single Entity,Association of Independent Schools of New South Wales,1056,18,23,30,29,146,140.8,30,28,2200,1148,1052,2200,0,93,NSW
43953,Ascham School,Edgecliff,2027,Combined,Major Cities,-33.8787,151.237,98,Independent,School Single Entity,Association of Independent Schools of New South Wales,1135,2,11,31,55,143,127.1,99,84.1,1181,1181,0,1181,1,15,NSW
43954,St Peter's Anglican College - Broulee,Broulee,2537,Combined,Inner Regional,-35.844,150.17,90,Independent,School Single Entity,Association of Independent Schools of New South Wales,1067,9,27,34,31,38,31.6,15,10.7,365,174,191,365,2,3,NSW
43956,Elonera Montessori School,Mount Ousley,2519,Combined,Major Cities,-34.403,150.889,90,Independent,School Single Entity,Association of Independent Schools of New South Wales,1128,2,9,28,60,19,15.1,14,11,155,71,84,155,2,12,NSW
43957,Emanuel School,Randwick,2031,Combined,Major Cities,-33.907,151.244,97,Independent,School Single Entity,Association of Independent Schools of New South Wales,1183,1,4,16,80,91,83.2,57,39.2,829,400,429,829,0,10,NSW
43960,Arndell Anglican College,Oakville,2765,Combined,Major Cities,-33.6201,150.85,85,Independent,School Single Entity,Association of Independent Schools of New South Wales,1042,13,31,33,23,99,92.9,39,29.3,1160,573,587,1160,3,3,NSW
43962,Bethel Christian School,Mount Druitt,2770,Combined,Major Cities,-33.7751,150.811,76,Independent,School Single Entity,Association of Independent Schools of New South Wales,991,37,29,24,9,24,20.2,12,9.1,260,129,131,260,2,64,NSW
43963,Bishop Druitt College,Coffs Harbour,2450,Combined,Inner Regional,-30.3085,153.085,91,Independent,School Single Entity,Association of Independent Schools of New South Wales,1068,9,17,31,43,84,75.6,46,36.9,1013,503,510,1013,4,10,NSW
43964,Blue Mountains Grammar School,Wentworth Falls,2782,Combined,Major Cities,-33.7085,150.371,95,Independent,School Head Campus,Association of Independent Schools of New South Wales,1127,1,13,32,54,64,57.1,32,20.6,542,259,283,542,0,7,NSW
43965,Parkes Christian School,Parkes,2870,Combined,Outer Regional,-33.1211,148.152,75,Independent,School Single Entity,Christian Schools Australia,997,31,30,25,14,24,22.4,14,9,217,109,108,217,7,2,NSW
43967,Coffs Harbour Bible Church School,Toormina,2452,Combined,Inner Regional,-30.3421,153.09,Not Rated,Independent,School Single Entity,Association of Independent Schools of New South Wales,1082,16,11,31,42,9,4.5,5,2.5,25,12,13,25,0,0,NSW
43969,Cranbrook School,Bellevue Hill,2023,Secondary,Major Cities,-33.8717,151.252,98,Independent,School Head Campus,Association of Independent Schools of New South Wales,1181,0,3,17,79,160,149.8,107,91.1,1482,0,1482,1482,0,29,NSW
43970,Mountains Christian College,Blackheath,2785,Combined,Inner Regional,-33.629,150.279,78,Independent,School Single Entity,Association of Independent Schools of New South Wales,1014,26,31,27,16,20,15.8,11,6.7,189,80,109,189,5,11,NSW
43971,St Philip's Christian College - Gosford,Narara,2250,Combined,Major Cities,-33.4083,151.333,89,Independent,School Single Entity,Association of Independent Schools of New South Wales,1058,9,20,38,33,50,45.1,32,21.3,580,264,316,580,3,10,NSW
43972,Green Point Christian College,Green Point,2251,Combined,Major Cities,-33.4504,151.363,93,Independent,School Single Entity,Christian Schools Australia,1101,5,17,32,46,84,72.1,50,37.1,960,520,440,959.5,2,8,NSW
43973,Galstaun College,Ingleside,2101,Combined,Major Cities,-33.6787,151.265,81,Independent,School Single Entity,Association of Independent Schools of New South Wales,,,,,,28,24.4,11,7.5,306,148,158,306,0,61,NSW
43977,Hunter Valley Grammar School,Ashtonfield,2323,Combined,Major Cities,-32.7683,151.597,92,Independent,School Head Campus,Association of Independent Schools of New South Wales,1098,4,13,29,55,104,100.4,62,54,1089,546,543,1089,3,4,NSW
43978,Inaburra School,Bangor,2234,Combined,Major Cities,-34.0146,151.026,95,Independent,School Single Entity,Association of Independent Schools of New South Wales,1120,3,13,31,53,110,92.9,60,40.3,1086,547,539,1085.5,0,17,NSW
43980,Malek Fahd Islamic School,Greenacre,2190,Combined,Major Cities,-33.8912,151.06,92,Independent,School Head Campus,Association of Independent Schools of New South Wales,1064,13,23,35,29,222,201.2,53,49,2730,1381,1349,2730,0,97,NSW
43981,Nowra Christian School,Nowra,2541,Combined,Inner Regional,-34.9045,150.616,82,Independent,School Single Entity,Association of Independent Schools of New South Wales,1035,15,30,33,22,44,32.8,33,19,413,203,210,413,3,4,NSW
43985,Pacific Hills Christian School,Dural,2158,Combined,Major Cities,-33.6967,151.036,95,Independent,School Single Entity,Association of Independent Schools of New South Wales,1108,3,12,34,51,104,90.3,97,70.1,1330,643,687,1329.7,1,35,NSW
43986,PLC Armidale,Armidale,2350,Combined,Inner Regional,-30.5036,151.663,96,Independent,School Single Entity,Association of Independent Schools of New South Wales,1114,4,12,27,57,44,33.1,23,17.2,253,253,0,253,3,7,NSW
43987,Presbyterian Ladies' College Sydney,Croydon,2132,Combined,Major Cities,-33.8825,151.116,99,Independent,School Single Entity,Association of Independent Schools of New South Wales,1159,1,5,17,77,148,132,110,96.2,1354,1354,0,1354,1,35,NSW
43988,The Athena School,Newtown,2042,Combined,Major Cities,-33.8956,151.175,Not Rated,Independent,School Single Entity,Association of Independent Schools of New South Wales,1015,23,34,36,8,7,7,6,4,45,23,22,45,2,56,NSW
43989,Redfield College,Dural,2158,Combined,Major Cities,-33.6903,151.032,92,Independent,School Single Entity,Association of Independent Schools of New South Wales,1109,5,14,30,51,54,42.9,18,9.9,440,0,440,440,2,31,NSW
43990,Richard Johnson Anglican School,Oakhurst,2761,Combined,Major Cities,-33.7433,150.836,86,Independent,School Head Campus,Association of Independent Schools of New South Wales,1055,13,29,35,24,75,69.2,34,27,1038,502,536,1038,1,50,NSW
43995,St Catherine's School,Waverley,2024,Combined,Major Cities,-33.9047,151.254,98,Independent,School Single Entity,Association of Independent Schools of New South Wales,1167,1,6,20,74,122,112.8,87,70.7,1013,1013,0,1013,1,18,NSW
43996,St Luke's Grammar School,Dee Why,2099,Combined,Major Cities,-33.7598,151.284,97,Independent,School Head Campus,Association of Independent Schools of New South Wales,1157,1,6,22,71,117,101.7,51,39.9,1148,569,579,1148,0,12,NSW
43998,St Mark's Coptic Orthodox College,Wattle Grove,2173,Combined,Major Cities,-33.9557,150.944,94,Independent,School Single Entity,Association of Independent Schools of New South Wales,1121,3,12,31,54,50,47,16,13.1,737,342,395,737,0,94,NSW
43999,Lindisfarne Anglican Grammar School,Terranora,2486,Combined,Major Cities,-28.2338,153.506,94,Independent,School Head Campus,Association of Independent Schools of New South Wales,1115,5,14,31,50,105,96.1,71,60.3,1198,600,598,1198,1,10,NSW
44000,St Paul's Grammar School,Cranebrook,2749,Combined,Major Cities,-33.693,150.715,93,Independent,School Single Entity,Association of Independent Schools of New South Wales,1112,5,14,30,50,83,74.6,57,48,829,431,398,829,1,22,NSW
44001,"Amity College, Prestons",Prestons,2170,Combined,Major Cities,-33.9417,150.876,93,Independent,School Head Campus,Association of Independent Schools of New South Wales,1089,9,18,33,41,184,163.6,50,43.7,2007,1064,943,2007,0,85,NSW
44007,Wahroonga Adventist School,Wahroonga,2076,Combined,Major Cities,-33.7367,151.1,94,Independent,School Single Entity,Association of Independent Schools of New South Wales,1139,1,8,30,61,48,42.2,10,5.8,516,244,272,516,0,22,NSW
44008,Rouse Hill Anglican College,Rouse Hill,2155,Combined,Major Cities,-33.6844,150.911,90,Independent,School Single Entity,Association of Independent Schools of New South Wales,1095,6,18,34,42,106,92.5,33,25.9,1307,646,661,1307,0,7,NSW
44010,MLC School,Burwood,2134,Combined,Major Cities,-33.8716,151.101,98,Independent,School Head Campus,Association of Independent Schools of New South Wales,1176,0,4,17,79,158,139.9,80,68.2,1221,1221,0,1220,0,38,NSW
44011,Bishop Tyrrell Anglican College,Fletcher,2287,Combined,Major Cities,-32.8734,151.646,85,Independent,School Single Entity,Association of Independent Schools of New South Wales,1054,7,19,33,40,60,56.5,26,19.6,809,401,408,808.5,3,63,NSW
44013,Maitland Christian School,Metford,2323,Combined,Major Cities,-32.7666,151.608,91,Independent,School Single Entity,Christian Schools Australia,1048,15,30,30,25,45,38.8,26,19.2,461,223,238,461,3,9,NSW
44014,Montgrove College,Orchard Hills,2748,Combined,Major Cities,-33.7752,150.71474,97,Independent,School Head Campus,Association of Independent Schools of New South Wales,1106,6,15,33,46,62,43.4,12,4.6,671,436,235,671,0,56,NSW
44016,Belmont Christian College,Belmont North,2280,Combined,Major Cities,-33.0245,151.67,91,Independent,School Single Entity,Association of Independent Schools of New South Wales,1082,8,21,35,36,59,48.9,29,22,617,300,317,617,2,4,NSW
44019,Mamre Anglican School,Erskine Park,2759,Combined,Major Cities,-33.8314,150.786,83,Independent,School Single Entity,Association of Independent Schools of New South Wales,1041,15,33,31,21,52,47.2,24,17,639,298,341,639,3,24,NSW
44020,Hunter Christian School,Mayfield,2304,Combined,Major Cities,-32.8906,151.738,82,Independent,School Single Entity,Christian Schools Australia,1041,17,30,29,24,36,31.9,16,13.1,344,152,192,344,4,11,NSW
44023,Northern Beaches Christian School,Terrey Hills,2084,Combined,Major Cities,-33.674,151.202,93,Independent,School Single Entity,Association of Independent Schools of New South Wales,1134,1,10,29,60,91,83.1,52,40.2,1228,532,696,1226.5,0,7,NSW
44024,Orange Christian School,Orange,2800,Combined,Inner Regional,-33.2985,149.088,84,Independent,School Single Entity,Association of Independent Schools of New South Wales,1043,15,28,32,25,34,26.8,18,10.8,334,167,167,332.4,5,9,NSW
44025,Pacific Brook Christian School,Muswellbrook,2333,Combined,Inner Regional,-32.2611,150.891,,Independent,School Single Entity,Association of Independent Schools of New South Wales,956,45,34,14,8,5,3.6,4,1.9,48,25,23,48,13,13,NSW
44028,Oxford Falls Grammar School,Oxford Falls,2100,Combined,Major Cities,-33.7382,151.246,94,Independent,School Single Entity,Christian Schools Australia,1136,2,9,29,60,97,88.7,63,42.8,1126,553,573,1126,0,8,NSW
44029,Australian Christian College - Singleton,Singleton,2330,Combined,Inner Regional,-32.5759,151.183,88,Independent,School Single Entity,Association of Independent Schools of New South Wales,1005,22,40,25,13,19,15.4,7,4.1,182,86,96,181.6,8,6,NSW
50212,Pacific Valley Christian School,Townsend,2463,Combined,Inner Regional,-29.4618,153.218,73,Independent,School Single Entity,Association of Independent Schools of New South Wales,993,32,30,24,14,45,37.6,11,8.2,324,166,158,324,9,2,NSW
50222,Southern Cross Catholic Vocational College,Burwood,2134,Secondary,Major Cities,-33.8717,151.103,Not Rated,Catholic,School Single Entity,Catholic Schools NSW,1023,20,35,33,12,35,27.7,22,18.8,177,91,86,176,2,62,NSW
